
8.99294	-17.9949	-0.00128946	8.3038e-05	1.1927e-05	1.41511	0.0470178	
8.99784	-18.0048	-0.00130848	8.36582e-05	1.20124e-05	1.41534	0.0470273	
9.00275	-18.0148	-0.00132765	8.42784e-05	1.20978e-05	1.41558	0.0470368	
9.00767	-18.0247	-0.00134697	8.48986e-05	1.2183e-05	1.41582	0.0470463	
9.01259	-18.0347	-0.00136644	8.55189e-05	1.22683e-05	1.41606	0.0470558	
9.01751	-18.0447	-0.00138605	8.61392e-05	1.23534e-05	1.4163	0.0470653	
9.02244	-18.0547	-0.00140581	8.67595e-05	1.24386e-05	1.41653	0.0470747	
9.02738	-18.0647	-0.00142572	8.73798e-05	1.25236e-05	1.41677	0.0470842	
9.03232	-18.0747	-0.00144578	8.8e-05	1.26086e-05	1.41701	0.0470936	
9.03727	-18.0848	-0.00146598	8.86202e-05	1.26935e-05	1.41725	0.0471031	
9.04222	-18.0948	-0.00148634	8.92404e-05	1.27783e-05	1.41749	0.0471125	
9.04718	-18.1049	-0.00150684	8.98605e-05	1.28631e-05	1.41773	0.047122	
9.05214	-18.115	-0.00152749	9.04805e-05	1.29478e-05	1.41796	0.0471314	
9.05711	-18.125	-0.00154829	9.11004e-05	1.30324e-05	1.4182	0.0471408	
9.06208	-18.1351	-0.00156923	9.17202e-05	1.31169e-05	1.41844	0.0471503	
9.06706	-18.1453	-0.00159032	9.23398e-05	1.32014e-05	1.41868	0.0471597	
9.07205	-18.1554	-0.00161156	9.29593e-05	1.32858e-05	1.41892	0.0471691	
9.07704	-18.1655	-0.00163295	9.35787e-05	1.33701e-05	1.41916	0.0471785	
9.08204	-18.1757	-0.00165448	9.41979e-05	1.34543e-05	1.4194	0.0471879	
9.08704	-18.1858	-0.00167616	9.48169e-05	1.35384e-05	1.41964	0.0471973	
9.09205	-18.196	-0.00169799	9.54356e-05	1.36224e-05	1.41988	0.0472067	
9.09706	-18.2062	-0.00171996	9.60542e-05	1.37063e-05	1.42012	0.0472161	
9.10208	-18.2164	-0.00174208	9.66725e-05	1.37901e-05	1.42036	0.0472255	
9.1071	-18.2266	-0.00176435	9.72905e-05	1.38738e-05	1.4206	0.0472349	
9.11213	-18.2368	-0.00178676	9.79083e-05	1.39574e-05	1.42084	0.0472443	
9.11716	-18.247	-0.00180932	9.85257e-05	1.40409e-05	1.42108	0.0472536	
9.12221	-18.2573	-0.00183203	9.91429e-05	1.41243e-05	1.42132	0.047263	
9.12725	-18.2675	-0.00185487	9.97597e-05	1.42076e-05	1.42156	0.0472723	
9.1323	-18.2778	-0.00187787	0.000100376	1.42907e-05	1.4218	0.0472817	
9.13736	-18.2881	-0.001901	0.000100992	1.43738e-05	1.42204	0.0472911	
9.14242	-18.2984	-0.00192429	0.000101608	1.44567e-05	1.42228	0.0473004	
9.14749	-18.3087	-0.00194771	0.000102223	1.45395e-05	1.42252	0.0473097	
9.15257	-18.319	-0.00197128	0.000102838	1.46222e-05	1.42276	0.0473191	
9.15765	-18.3293	-0.00199499	0.000103453	1.47047e-05	1.423	0.0473284	
9.16273	-18.3397	-0.00201885	0.000104066	1.47871e-05	1.42324	0.0473377	
9.16782	-18.35	-0.00204285	0.00010468	1.48694e-05	1.42349	0.0473471	
9.17292	-18.3604	-0.00206699	0.000105293	1.49516e-05	1.42373	0.0473564	
9.17802	-18.3708	-0.00209127	0.000105905	1.50336e-05	1.42397	0.0473657	
9.18313	-18.3812	-0.00211569	0.000106517	1.51154e-05	1.42421	0.047375	
9.18824	-18.3916	-0.00214025	0.000107129	1.51971e-05	1.42445	0.0473843	
9.19336	-18.402	-0.00216496	0.000107739	1.52787e-05	1.4247	0.0473936	
9.19849	-18.4124	-0.0021898	0.000108349	1.53601e-05	1.42494	0.0474029	
9.20362	-18.4229	-0.00221478	0.000108959	1.54414e-05	1.42518	0.0474122	
