Time,Altitude,X_Moment,Attack_Angle,Trajectory_Angle,Center_of_Mass,Dynamic_Pressure,Mass,Stability_Margin,Thrust,Longitude,Velocity,Wind_Velocity,G_Force,YZ_Moment,Static_Moment,Engine_Angle,Pitch_Angle,Focus,Control_Thrust,Drug_Coefficient,Rocket_Length,Lift_Force
249.3,150.511,337613,4.02228,6.72785,7.31069,1.12995,80336.3,0,1.3165e+06,455.935,3843.85,0,1.75091,1.49669e+07,1.17463e+06,0,-3.02877,8.96214,N/A,N/A,N/A,0
249.4,150.556,337464,4.02572,6.71907,7.31059,1.13084,80300.7,0,1.3165e+06,456.317,3845.37,0,1.75171,1.49606e+07,1.17409e+06,0,-3.04092,8.96214,N/A,N/A,N/A,0
249.5,150.601,337314,4.02916,6.71029,7.31049,1.13174,80265.1,0,1.3165e+06,456.699,3846.9,0,1.75251,1.49543e+07,1.17355e+06,0,-3.05306,8.96214,N/A,N/A,N/A,0
249.6,150.646,337165,4.0326,6.70153,7.31039,1.13264,80229.5,0,1.3165e+06,457.081,3848.42,0,1.75331,1.4948e+07,1.17302e+06,0,-3.06519,8.96214,N/A,N/A,N/A,0
249.7,150.691,337015,4.03604,6.69277,7.31029,1.13354,80193.9,0,1.3165e+06,457.463,3849.95,0,1.75412,1.49416e+07,1.17248e+06,0,-3.07731,8.96214,N/A,N/A,N/A,0
249.8,150.736,336865,4.03948,6.68402,7.31018,1.13444,80158.4,0,1.3165e+06,457.845,3851.48,0,1.75492,1.49353e+07,1.17194e+06,0,-3.08943,8.96214,N/A,N/A,N/A,0
249.9,150.781,336716,4.04292,6.67527,7.31008,1.13534,80122.8,0,1.3165e+06,458.227,3853.01,0,1.75572,1.4929e+07,1.17141e+06,0,-3.10154,8.97625,N/A,N/A,N/A,0
250,150.825,336566,4.04636,6.66654,7.30998,1.13624,80087.2,0,1.3165e+06,458.61,3854.54,0,1.75653,1.49227e+07,1.17087e+06,0,-3.11364,8.97625,N/A,N/A,N/A,0
250.1,150.87,336417,4.0498,6.65782,7.30987,1.13715,80051.6,0,1.3165e+06,458.993,3856.07,0,1.75733,1.49164e+07,1.17033e+06,0,-3.12574,8.97625,N/A,N/A,N/A,0
250.2,150.915,336267,4.05324,6.6491,7.30977,1.13805,80016,0,1.3165e+06,459.376,3857.61,0,1.75814,1.491e+07,1.1698e+06,0,-3.13783,8.97625,N/A,N/A,N/A,0
250.3,150.959,336118,4.05668,6.64039,7.30967,1.13895,79980.5,0,1.3165e+06,459.759,3859.14,0,1.75894,1.49037e+07,1.16926e+06,0,-3.14991,8.97625,N/A,N/A,N/A,0
250.4,151.004,335968,4.06012,6.63169,7.30956,1.13986,79944.9,0,1.3165e+06,460.142,3860.67,0,1.75975,1.48974e+07,1.16872e+06,0,-3.16199,8.97625,N/A,N/A,N/A,0
250.5,151.049,335819,4.06356,6.623,7.30946,1.14077,79909.3,0,1.3165e+06,460.526,3862.21,0,1.76056,1.48911e+07,1.16819e+06,0,-3.17405,8.97625,N/A,N/A,N/A,0
250.6,151.093,335669,4.067,6.61431,7.30935,1.14167,79873.7,0,1.3165e+06,460.909,3863.74,0,1.76137,1.48847e+07,1.16765e+06,0,-3.18612,8.97625,N/A,N/A,N/A,0
250.7,151.138,335520,4.07044,6.60564,7.30924,1.14258,79838.1,0,1.3165e+06,461.293,3865.28,0,1.76218,1.48784e+07,1.16711e+06,0,-3.19817,8.97625,N/A,N/A,N/A,0
250.8,151.182,335370,4.07388,6.59697,7.30914,1.14349,79802.5,0,1.3165e+06,461.677,3866.82,0,1.76299,1.48721e+07,1.16658e+06,0,-3.21022,8.99028,N/A,N/A,N/A,0
250.9,151.227,335221,4.07732,6.58831,7.30903,1.1444,79767,0,1.3165e+06,462.061,3868.36,0,1.7638,1.48657e+07,1.16604e+06,0,-3.22226,8.99028,N/A,N/A,N/A,0
251,151.271,335071,4.08076,6.57966,7.30892,1.14531,79731.4,0,1.3165e+06,462.445,3869.9,0,1.76461,1.48594e+07,1.1655e+06,0,-3.23429,8.99028,N/A,N/A,N/A,0
251.1,151.315,334922,4.0842,6.57102,7.30881,1.14622,79695.8,0,1.3165e+06,462.829,3871.44,0,1.76542,1.48531e+07,1.16496e+06,0,-3.24632,8.99028,N/A,N/A,N/A,0
251.2,151.36,334772,4.08764,6.56239,7.3087,1.14714,79660.2,0,1.3165e+06,463.214,3872.98,0,1.76623,1.48467e+07,1.16443e+06,0,-3.25834,8.99028,N/A,N/A,N/A,0
251.3,151.404,334623,4.09108,6.55376,7.30859,1.14805,79624.6,0,1.3165e+06,463.598,3874.52,0,1.76705,1.48404e+07,1.16389e+06,0,-3.27035,8.99028,N/A,N/A,N/A,0
251.4,151.448,334473,4.09452,6.54514,7.30848,1.14896,79589.1,0,1.3165e+06,463.983,3876.06,0,1.76786,1.48341e+07,1.16335e+06,0,-3.28236,8.99028,N/A,N/A,N/A,0
251.5,151.492,334323,4.09796,6.53653,7.30837,1.14988,79553.5,0,1.3165e+06,464.368,3877.6,0,1.76867,1.48277e+07,1.16281e+06,0,-3.29435,8.99028,N/A,N/A,N/A,0
251.6,151.536,334174,4.1014,6.52793,7.30826,1.15079,79517.9,0,1.3165e+06,464.753,3879.15,0,1.76949,1.48214e+07,1.16228e+06,0,-3.30635,8.99028,N/A,N/A,N/A,0
251.7,151.58,334024,4.10484,6.51934,7.30815,1.15171,79482.3,0,1.3165e+06,465.139,3880.69,0,1.77031,1.4815e+07,1.16174e+06,0,-3.31833,8.99028,N/A,N/A,N/A,0
251.8,151.625,333875,4.10828,6.51076,7.30804,1.15263,79446.7,0,1.3165e+06,465.524,3882.24,0,1.77112,1.48087e+07,1.1612e+06,0,-3.33031,9.00424,N/A,N/A,N/A,0
251.9,151.669,333725,4.11172,6.50218,7.30793,1.15355,79411.2,0,1.3165e+06,465.91,3883.79,0,1.77194,1.48024e+07,1.16066e+06,0,-3.34228,9.00424,N/A,N/A,N/A,0
252,151.713,333576,4.11516,6.49362,7.30782,1.15447,79375.6,0,1.3165e+06,466.296,3885.34,0,1.77276,1.4796e+07,1.16012e+06,0,-3.35424,9.00424,N/A,N/A,N/A,0
252.1,151.756,333426,4.1186,6.48506,7.3077,1.15539,79340,0,1.3165e+06,466.682,3886.89,0,1.77358,1.47897e+07,1.15959e+06,0,-3.3662,9.00424,N/A,N/A,N/A,0
252.2,151.8,333277,4.12204,6.47651,7.30759,1.15631,79304.4,0,1.3165e+06,467.068,3888.43,0,1.7744,1.47833e+07,1.15905e+06,0,-3.37815,9.00424,N/A,N/A,N/A,0
252.3,151.844,333127,4.12548,6.46797,7.30747,1.15723,79268.8,0,1.3165e+06,467.454,3889.99,0,1.77522,1.4777e+07,1.15851e+06,0,-3.39009,9.00424,N/A,N/A,N/A,0
252.4,151.888,332978,4.12892,6.45943,7.30736,1.15816,79233.2,0,1.3165e+06,467.841,3891.54,0,1.77604,1.47706e+07,1.15797e+06,0,-3.40203,9.00424,N/A,N/A,N/A,0
252.5,151.932,332828,4.13236,6.45091,7.30724,1.15908,79197.7,0,1.3165e+06,468.227,3893.09,0,1.77686,1.47642e+07,1.15743e+06,0,-3.41396,9.00424,N/A,N/A,N/A,0
252.6,151.976,332679,4.1358,6.44239,7.30713,1.16,79162.1,0,1.3165e+06,468.614,3894.64,0,1.77768,1.47579e+07,1.15689e+06,0,-3.42588,9.00424,N/A,N/A,N/A,0
252.7,152.019,332529,4.13924,6.43388,7.30701,1.16093,79126.5,0,1.3165e+06,469.001,3896.2,0,1.77851,1.47515e+07,1.15636e+06,0,-3.43779,9.00424,N/A,N/A,N/A,0
252.8,152.063,332380,4.14268,6.42538,7.30689,1.16186,79090.9,0,1.3165e+06,469.388,3897.75,0,1.77933,1.47452e+07,1.15582e+06,0,-3.4497,9.01812,N/A,N/A,N/A,0
252.9,152.107,332230,4.14612,6.41689,7.30678,1.16278,79055.3,0,1.3165e+06,469.775,3899.31,0,1.78015,1.47388e+07,1.15528e+06,0,-3.4616,9.01812,N/A,N/A,N/A,0
253,152.15,332081,4.14956,6.40841,7.30666,1.16371,79019.8,0,1.3165e+06,470.163,3900.86,0,1.78098,1.47325e+07,1.15474e+06,0,-3.4735,9.01812,N/A,N/A,N/A,0
253.1,152.194,331931,4.153,6.39993,7.30654,1.16464,78984.2,0,1.3165e+06,470.55,3902.42,0,1.78181,1.47261e+07,1.1542e+06,0,-3.48538,9.01812,N/A,N/A,N/A,0
253.2,152.237,331781,4.15644,6.39147,7.30642,1.16557,78948.6,0,1.3165e+06,470.938,3903.98,0,1.78263,1.47197e+07,1.15366e+06,0,-3.49726,9.01812,N/A,N/A,N/A,0
253.3,152.281,331632,4.15988,6.38301,7.3063,1.1665,78913,0,1.3165e+06,471.326,3905.54,0,1.78346,1.47134e+07,1.15312e+06,0,-3.50914,9.01812,N/A,N/A,N/A,0
253.4,152.324,331482,4.16332,6.37456,7.30618,1.16744,78877.4,0,1.3165e+06,471.714,3907.1,0,1.78429,1.4707e+07,1.15259e+06,0,-3.521,9.01812,N/A,N/A,N/A,0
253.5,152.367,331333,4.16676,6.36612,7.30606,1.16837,78841.9,0,1.3165e+06,472.102,3908.66,0,1.78512,1.47006e+07,1.15205e+06,0,-3.53286,9.01812,N/A,N/A,N/A,0
253.6,152.411,331183,4.1702,6.35768,7.30594,1.1693,78806.3,0,1.3165e+06,472.49,3910.22,0,1.78595,1.46943e+07,1.15151e+06,0,-3.54471,9.01812,N/A,N/A,N/A,0
253.7,152.454,331034,4.17364,6.34926,7.30582,1.17024,78770.7,0,1.3165e+06,472.879,3911.79,0,1.78678,1.46879e+07,1.15097e+06,0,-3.55656,9.03193,N/A,N/A,N/A,0
253.8,152.497,330884,4.17708,6.34084,7.3057,1.17117,78735.1,0,1.3165e+06,473.268,3913.35,0,1.78761,1.46815e+07,1.15043e+06,0,-3.5684,9.03193,N/A,N/A,N/A,0
253.9,152.54,330735,4.18052,6.33243,7.30558,1.17211,78699.5,0,1.3165e+06,473.657,3914.91,0,1.78844,1.46751e+07,1.14989e+06,0,-3.58023,9.03193,N/A,N/A,N/A,0
254,152.584,330585,4.18396,6.32403,7.30545,1.17305,78663.9,0,1.3165e+06,474.046,3916.48,0,1.78927,1.46688e+07,1.14935e+06,0,-3.59205,9.03193,N/A,N/A,N/A,0
254.1,152.627,330436,4.1874,6.31564,7.30533,1.17399,78628.4,0,1.3165e+06,474.435,3918.05,0,1.79011,1.46624e+07,1.14881e+06,0,-3.60387,9.03193,N/A,N/A,N/A,0
254.2,152.67,330286,4.19084,6.30726,7.3052,1.17492,78592.8,0,1.3165e+06,474.824,3919.61,0,1.79094,1.4656e+07,1.14827e+06,0,-3.61568,9.03193,N/A,N/A,N/A,0
254.3,152.713,330137,4.19428,6.29888,7.30508,1.17587,78557.2,0,1.3165e+06,475.214,3921.18,0,1.79178,1.46496e+07,1.14773e+06,0,-3.62749,9.03193,N/A,N/A,N/A,0
254.4,152.756,329987,4.19772,6.29052,7.30495,1.17681,78521.6,0,1.3165e+06,475.603,3922.75,0,1.79261,1.46432e+07,1.14719e+06,0,-3.63928,9.03193,N/A,N/A,N/A,0
254.5,152.799,329838,4.20116,6.28216,7.30483,1.17775,78486,0,1.3165e+06,475.993,3924.32,0,1.79345,1.46369e+07,1.14665e+06,0,-3.65107,9.03193,N/A,N/A,N/A,0
254.6,152.842,329688,4.2046,6.27381,7.3047,1.17869,78450.5,0,1.3165e+06,476.383,3925.89,0,1.79428,1.46305e+07,1.14611e+06,0,-3.66285,9.03193,N/A,N/A,N/A,0
254.7,152.885,329539,4.20804,6.26547,7.30458,1.17963,78414.9,0,1.3165e+06,476.773,3927.46,0,1.79512,1.46241e+07,1.14557e+06,0,-3.67463,9.04567,N/A,N/A,N/A,0
254.8,152.928,329389,4.21148,6.25714,7.30445,1.18058,78379.3,0,1.3165e+06,477.164,3929.04,0,1.79596,1.46177e+07,1.14504e+06,0,-3.6864,9.04567,N/A,N/A,N/A,0
254.9,152.97,329239,4.21492,6.24881,7.30432,1.18153,78343.7,0,1.3165e+06,477.554,3930.61,0,1.7968,1.46113e+07,1.1445e+06,0,-3.69816,9.04567,N/A,N/A,N/A,0
255,153.013,329090,4.21836,6.2405,7.30419,1.18247,78308.1,0,1.3165e+06,477.945,3932.19,0,1.79764,1.46049e+07,1.14396e+06,0,-3.70992,9.04567,N/A,N/A,N/A,0
255.1,153.056,328940,4.2218,6.23219,7.30406,1.18342,78272.6,0,1.3165e+06,478.335,3933.76,0,1.79848,1.45985e+07,1.14342e+06,0,-3.72166,9.04567,N/A,N/A,N/A,0
255.2,153.099,328791,4.22524,6.22389,7.30394,1.18437,78237,0,1.3165e+06,478.726,3935.34,0,1.79932,1.45921e+07,1.14288e+06,0,-3.7334,9.04567,N/A,N/A,N/A,0
255.3,153.141,328641,4.22868,6.2156,7.30381,1.18532,78201.4,0,1.3165e+06,479.118,3936.91,0,1.80016,1.45857e+07,1.14234e+06,0,-3.74514,9.04567,N/A,N/A,N/A,0
255.4,153.184,328492,4.23212,6.20731,7.30368,1.18627,78165.8,0,1.3165e+06,479.509,3938.49,0,1.80101,1.45793e+07,1.1418e+06,0,-3.75687,9.04567,N/A,N/A,N/A,0
255.5,153.227,328342,4.23556,6.19904,7.30354,1.18722,78130.2,0,1.3165e+06,479.9,3940.07,0,1.80185,1.4573e+07,1.14126e+06,0,-3.76859,9.04567,N/A,N/A,N/A,0
255.6,153.269,328193,4.239,6.19077,7.30341,1.18817,78094.7,0,1.3165e+06,480.292,3941.65,0,1.8027,1.45666e+07,1.14072e+06,0,-3.7803,9.05933,N/A,N/A,N/A,0
255.7,153.312,328043,4.24244,6.18252,7.30328,1.18912,78059.1,0,1.3165e+06,480.684,3943.23,0,1.80354,1.45602e+07,1.14017e+06,0,-3.792,9.05933,N/A,N/A,N/A,0
255.8,153.354,327894,4.24588,6.17427,7.30315,1.19008,78023.5,0,1.3165e+06,481.076,3944.81,0,1.80439,1.45537e+07,1.13963e+06,0,-3.8037,9.05933,N/A,N/A,N/A,0
255.9,153.397,327744,4.24932,6.16603,7.30302,1.19103,77987.9,0,1.3165e+06,481.468,3946.4,0,1.80523,1.45473e+07,1.13909e+06,0,-3.8154,9.05933,N/A,N/A,N/A,0
256,153.439,327595,4.25276,6.15779,7.30288,1.19199,77952.3,0,1.3165e+06,481.86,3947.98,0,1.80608,1.45409e+07,1.13855e+06,0,-3.82708,9.05933,N/A,N/A,N/A,0
256.1,153.481,327445,4.2562,6.14957,7.30275,1.19295,77916.7,0,1.3165e+06,482.253,3949.56,0,1.80693,1.45345e+07,1.13801e+06,0,-3.83876,9.05933,N/A,N/A,N/A,0
256.2,153.524,327296,4.25964,6.14135,7.30261,1.1939,77881.2,0,1.3165e+06,482.645,3951.15,0,1.80778,1.45281e+07,1.13747e+06,0,-3.85043,9.05933,N/A,N/A,N/A,0
256.3,153.566,327146,4.26308,6.13315,7.30248,1.19486,77845.6,0,1.3165e+06,483.038,3952.73,0,1.80863,1.45217e+07,1.13693e+06,0,-3.8621,9.05933,N/A,N/A,N/A,0
256.4,153.608,326997,4.26652,6.12495,7.30234,1.19582,77810,0,1.3165e+06,483.431,3954.32,0,1.80948,1.45153e+07,1.13639e+06,0,-3.87375,9.05933,N/A,N/A,N/A,0
256.5,153.65,326847,4.26996,6.11676,7.30221,1.19678,77774.4,0,1.3165e+06,483.824,3955.91,0,1.81033,1.45089e+07,1.13585e+06,0,-3.8854,9.07292,N/A,N/A,N/A,0
256.6,153.692,326697,4.2734,6.10857,7.30207,1.19774,77738.8,0,1.3165e+06,484.217,3957.5,0,1.81118,1.45025e+07,1.13531e+06,0,-3.89705,9.07292,N/A,N/A,N/A,0
256.7,153.734,326548,4.27684,6.1004,7.30193,1.1987,77703.3,0,1.3165e+06,484.611,3959.09,0,1.81203,1.44961e+07,1.13477e+06,0,-3.90868,9.07292,N/A,N/A,N/A,0
256.8,153.777,326398,4.28028,6.09223,7.3018,1.19967,77667.7,0,1.3165e+06,485.004,3960.68,0,1.81289,1.44897e+07,1.13423e+06,0,-3.92031,9.07292,N/A,N/A,N/A,0
256.9,153.819,326249,4.28372,6.08408,7.30166,1.20063,77632.1,0,1.3165e+06,485.398,3962.27,0,1.81374,1.44832e+07,1.13369e+06,0,-3.93194,9.07292,N/A,N/A,N/A,0
257,153.861,326099,4.28716,6.07593,7.30152,1.2016,77596.5,0,1.3165e+06,485.792,3963.86,0,1.8146,1.44768e+07,1.13314e+06,0,-3.94355,9.07292,N/A,N/A,N/A,0
257.1,153.903,325950,4.2906,6.06779,7.30138,1.20256,77560.9,0,1.3165e+06,486.186,3965.46,0,1.81545,1.44704e+07,1.1326e+06,0,-3.95516,9.07292,N/A,N/A,N/A,0
257.2,153.944,325800,4.29404,6.05965,7.30124,1.20353,77525.4,0,1.3165e+06,486.58,3967.05,0,1.81631,1.4464e+07,1.13206e+06,0,-3.96676,9.07292,N/A,N/A,N/A,0
257.3,153.986,325651,4.29748,6.05153,7.3011,1.2045,77489.8,0,1.3165e+06,486.975,3968.64,0,1.81717,1.44576e+07,1.13152e+06,0,-3.97836,9.07292,N/A,N/A,N/A,0
257.4,154.028,325501,4.30092,6.04342,7.30096,1.20547,77454.2,0,1.3165e+06,487.369,3970.24,0,1.81803,1.44511e+07,1.13098e+06,0,-3.98995,9.08644,N/A,N/A,N/A,0
257.5,154.07,325352,4.30436,6.03531,7.30082,1.20644,77418.6,0,1.3165e+06,487.764,3971.84,0,1.81888,1.44447e+07,1.13044e+06,0,-4.00153,9.08644,N/A,N/A,N/A,0
257.6,154.112,325202,4.3078,6.02721,7.30067,1.20741,77383,0,1.3165e+06,488.159,3973.44,0,1.81974,1.44383e+07,1.1299e+06,0,-4.0131,9.08644,N/A,N/A,N/A,0
257.7,154.153,325053,4.31124,6.01912,7.30053,1.20838,77347.4,0,1.3165e+06,488.554,3975.03,0,1.8206,1.44318e+07,1.12936e+06,0,-4.02467,9.08644,N/A,N/A,N/A,0
257.8,154.195,324903,4.31468,6.01104,7.30039,1.20935,77311.9,0,1.3165e+06,488.949,3976.63,0,1.82147,1.44254e+07,1.12881e+06,0,-4.03623,9.08644,N/A,N/A,N/A,0
257.9,154.237,324754,4.31812,6.00296,7.30025,1.21032,77276.3,0,1.3165e+06,489.344,3978.23,0,1.82233,1.4419e+07,1.12827e+06,0,-4.04778,9.08644,N/A,N/A,N/A,0
258,154.278,324604,4.32156,5.9949,7.3001,1.2113,77240.7,0,1.3165e+06,489.74,3979.84,0,1.82319,1.44125e+07,1.12773e+06,0,-4.05933,9.08644,N/A,N/A,N/A,0
258.1,154.32,324455,4.325,5.98684,7.29996,1.21227,77205.1,0,1.3165e+06,490.136,3981.44,0,1.82405,1.44061e+07,1.12719e+06,0,-4.07087,9.08644,N/A,N/A,N/A,0
258.2,154.361,324305,4.32844,5.97879,7.29981,1.21325,77169.5,0,1.3165e+06,490.532,3983.04,0,1.82492,1.43997e+07,1.12665e+06,0,-4.0824,9.08644,N/A,N/A,N/A,0
258.3,154.403,324155,4.33188,5.97075,7.29967,1.21423,77134,0,1.3165e+06,490.928,3984.65,0,1.82578,1.43932e+07,1.1261e+06,0,-4.09393,9.0999,N/A,N/A,N/A,0
258.4,154.444,324006,4.33532,5.96272,7.29952,1.21521,77098.4,0,1.3165e+06,491.324,3986.25,0,1.82665,1.43868e+07,1.12556e+06,0,-4.10545,9.0999,N/A,N/A,N/A,0
258.5,154.486,323856,4.33876,5.9547,7.29937,1.21619,77062.8,0,1.3165e+06,491.72,3987.86,0,1.82752,1.43804e+07,1.12502e+06,0,-4.11696,9.0999,N/A,N/A,N/A,0
258.6,154.527,323707,4.3422,5.94668,7.29923,1.21717,77027.2,0,1.3165e+06,492.117,3989.46,0,1.82838,1.43739e+07,1.12448e+06,0,-4.12846,9.0999,N/A,N/A,N/A,0
258.7,154.568,323557,4.34564,5.93867,7.29908,1.21815,76991.6,0,1.3165e+06,492.514,3991.07,0,1.82925,1.43675e+07,1.12394e+06,0,-4.13996,9.0999,N/A,N/A,N/A,0
258.8,154.61,323408,4.34908,5.93068,7.29893,1.21913,76956.1,0,1.3165e+06,492.91,3992.68,0,1.83012,1.4361e+07,1.12339e+06,0,-4.15145,9.0999,N/A,N/A,N/A,0
258.9,154.651,323258,4.35252,5.92269,7.29878,1.22011,76920.5,0,1.3165e+06,493.307,3994.29,0,1.83099,1.43546e+07,1.12285e+06,0,-4.16294,9.0999,N/A,N/A,N/A,0
259,154.692,323109,4.35596,5.9147,7.29863,1.2211,76884.9,0,1.3165e+06,493.705,3995.9,0,1.83186,1.43481e+07,1.12231e+06,0,-4.17441,9.0999,N/A,N/A,N/A,0
259.1,154.733,322959,4.3594,5.90673,7.29848,1.22208,76849.3,0,1.3165e+06,494.102,3997.51,0,1.83273,1.43417e+07,1.12177e+06,0,-4.18588,9.0999,N/A,N/A,N/A,0
259.2,154.775,322810,4.36284,5.89877,7.29833,1.22307,76813.7,0,1.3165e+06,494.5,3999.12,0,1.8336,1.43352e+07,1.12122e+06,0,-4.19735,9.0999,N/A,N/A,N/A,0
259.3,154.816,322660,4.36628,5.89081,7.29818,1.22405,76778.1,0,1.3165e+06,494.897,4000.74,0,1.83448,1.43288e+07,1.12068e+06,0,-4.2088,9.11328,N/A,N/A,N/A,0
259.4,154.857,322511,4.36972,5.88286,7.29803,1.22504,76742.6,0,1.3165e+06,495.295,4002.35,0,1.83535,1.43223e+07,1.12014e+06,0,-4.22025,9.11328,N/A,N/A,N/A,0
259.5,154.898,322361,4.37316,5.87492,7.29787,1.22603,76707,0,1.3165e+06,495.693,4003.97,0,1.83622,1.43159e+07,1.1196e+06,0,-4.2317,9.11328,N/A,N/A,N/A,0
259.6,154.939,322212,4.3766,5.86699,7.29772,1.22702,76671.4,0,1.3165e+06,496.091,4005.58,0,1.8371,1.43094e+07,1.11905e+06,0,-4.24313,9.11328,N/A,N/A,N/A,0
259.7,154.98,322062,4.38004,5.85907,7.29757,1.22801,76635.8,0,1.3165e+06,496.49,4007.2,0,1.83798,1.4303e+07,1.11851e+06,0,-4.25456,9.11328,N/A,N/A,N/A,0
259.8,155.021,321913,4.38348,5.85115,7.29741,1.229,76600.2,0,1.3165e+06,496.888,4008.82,0,1.83885,1.42965e+07,1.11797e+06,0,-4.26598,9.11328,N/A,N/A,N/A,0
259.9,155.061,321763,4.38692,5.84325,7.29726,1.22999,76564.7,0,1.3165e+06,497.287,4010.44,0,1.83973,1.429e+07,1.11742e+06,0,-4.2774,9.11328,N/A,N/A,N/A,0
260,155.102,321613,4.39036,5.83535,7.2971,1.23099,76529.1,0,1.3165e+06,497.686,4012.06,0,1.84061,1.42836e+07,1.11688e+06,0,-4.2888,9.11328,N/A,N/A,N/A,0
260.1,155.143,321464,4.3938,5.82746,7.29695,1.23198,76493.5,0,1.3165e+06,498.085,4013.68,0,1.84149,1.42771e+07,1.11634e+06,0,-4.30021,9.12659,N/A,N/A,N/A,0
260.2,155.184,321314,4.39724,5.81958,7.29679,1.23298,76457.9,0,1.3165e+06,498.484,4015.3,0,1.84237,1.42707e+07,1.11579e+06,0,-4.3116,9.12659,N/A,N/A,N/A,0
260.3,155.224,321165,4.40068,5.8117,7.29663,1.23397,76422.3,0,1.3165e+06,498.884,4016.92,0,1.84325,1.42642e+07,1.11525e+06,0,-4.32299,9.12659,N/A,N/A,N/A,0
260.4,155.265,321015,4.40412,5.80384,7.29648,1.23497,76386.8,0,1.3165e+06,499.283,4018.54,0,1.84413,1.42577e+07,1.11471e+06,0,-4.33437,9.12659,N/A,N/A,N/A,0
260.5,155.306,320866,4.40756,5.79598,7.29632,1.23597,76351.2,0,1.3165e+06,499.683,4020.17,0,1.84501,1.42512e+07,1.11416e+06,0,-4.34574,9.12659,N/A,N/A,N/A,0
260.6,155.346,320716,4.411,5.78814,7.29616,1.23697,76315.6,0,1.3165e+06,500.083,4021.79,0,1.8459,1.42448e+07,1.11362e+06,0,-4.35711,9.12659,N/A,N/A,N/A,0
260.7,155.387,320567,4.41444,5.7803,7.296,1.23797,76280,0,1.3165e+06,500.483,4023.42,0,1.84678,1.42383e+07,1.11308e+06,0,-4.36847,9.12659,N/A,N/A,N/A,0
260.8,155.427,320417,4.41788,5.77247,7.29584,1.23897,76244.4,0,1.3165e+06,500.883,4025.05,0,1.84766,1.42318e+07,1.11253e+06,0,-4.37982,9.12659,N/A,N/A,N/A,0
260.9,155.468,320268,4.42132,5.76464,7.29568,1.23997,76208.9,0,1.3165e+06,501.283,4026.67,0,1.84855,1.42254e+07,1.11199e+06,0,-4.39116,9.12659,N/A,N/A,N/A,0
261,155.508,320118,4.42476,5.75683,7.29552,1.24098,76173.3,0,1.3165e+06,501.684,4028.3,0,1.84944,1.42189e+07,1.11145e+06,0,-4.4025,9.13984,N/A,N/A,N/A,0
261.1,155.549,319969,4.4282,5.74902,7.29536,1.24198,76137.7,0,1.3165e+06,502.085,4029.93,0,1.85032,1.42124e+07,1.1109e+06,0,-4.41383,9.13984,N/A,N/A,N/A,0
261.2,155.589,319819,4.43164,5.74123,7.2952,1.24299,76102.1,0,1.3165e+06,502.486,4031.56,0,1.85121,1.42059e+07,1.11036e+06,0,-4.42516,9.13984,N/A,N/A,N/A,0
261.3,155.629,319670,4.43508,5.73344,7.29503,1.24399,76066.5,0,1.3165e+06,502.887,4033.19,0,1.8521,1.41994e+07,1.10982e+06,0,-4.43648,9.13984,N/A,N/A,N/A,0
261.4,155.67,319520,4.43852,5.72566,7.29487,1.245,76030.9,0,1.3165e+06,503.288,4034.83,0,1.85299,1.4193e+07,1.10927e+06,0,-4.44779,9.13984,N/A,N/A,N/A,0
261.5,155.71,319371,4.44196,5.71788,7.29471,1.24601,75995.4,0,1.3165e+06,503.689,4036.46,0,1.85388,1.41865e+07,1.10873e+06,0,-4.45909,9.13984,N/A,N/A,N/A,0
261.6,155.75,319221,4.4454,5.71012,7.29454,1.24702,75959.8,0,1.3165e+06,504.091,4038.1,0,1.85477,1.418e+07,1.10818e+06,0,-4.47039,9.13984,N/A,N/A,N/A,0
261.7,155.79,319071,4.44884,5.70236,7.29438,1.24803,75924.2,0,1.3165e+06,504.492,4039.73,0,1.85566,1.41735e+07,1.10764e+06,0,-4.48168,9.13984,N/A,N/A,N/A,0
261.8,155.831,318922,4.45228,5.69462,7.29421,1.24904,75888.6,0,1.3165e+06,504.894,4041.37,0,1.85656,1.4167e+07,1.1071e+06,0,-4.49296,9.13984,N/A,N/A,N/A,0
261.9,155.871,318772,4.45572,5.68688,7.29405,1.25005,75853,0,1.3165e+06,505.296,4043,0,1.85745,1.41605e+07,1.10655e+06,0,-4.50424,9.15302,N/A,N/A,N/A,0
262,155.911,318623,4.45916,5.67915,7.29388,1.25106,75817.5,0,1.3165e+06,505.699,4044.64,0,1.85835,1.4154e+07,1.10601e+06,0,-4.51551,9.15302,N/A,N/A,N/A,0
262.1,155.951,318473,4.4626,5.67143,7.29371,1.25208,75781.9,0,1.3165e+06,506.101,4046.28,0,1.85924,1.41475e+07,1.10546e+06,0,-4.52677,9.15302,N/A,N/A,N/A,0
262.2,155.991,318324,4.46604,5.66371,7.29355,1.25309,75746.3,0,1.3165e+06,506.504,4047.92,0,1.86014,1.4141e+07,1.10492e+06,0,-4.53802,9.15302,N/A,N/A,N/A,0
262.3,156.031,318174,4.46948,5.65601,7.29338,1.25411,75710.7,0,1.3165e+06,506.906,4049.56,0,1.86103,1.41346e+07,1.10437e+06,0,-4.54927,9.15302,N/A,N/A,N/A,0
262.4,156.071,318025,4.47292,5.64831,7.29321,1.25513,75675.1,0,1.3165e+06,507.309,4051.2,0,1.86193,1.41281e+07,1.10383e+06,0,-4.56052,9.15302,N/A,N/A,N/A,0
