Time,Altitude,X_Moment,Attack_Angle,Trajectory_Angle,Center_of_Mass,Dynamic_Pressure,Mass,Stability_Margin,Thrust,Longitude,Velocity,Wind_Velocity,G_Force,YZ_Moment,Static_Moment,Engine_Angle,Pitch_Angle,Focus,Control_Thrust,Drug_Coefficient,Rocket_Length,Lift_Force
108.5,45.3463,N/A,0,27.5377,28.9676,8151.78,231971,34.5324,8.5553e+06,53.5179,1784.96,6.91205,3.81443,6.53183e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.34376,63.5,11783.3
108.6,45.4288,N/A,0,27.5116,28.951,8112.43,231712,34.549,8.5553e+06,53.676,1788.19,6.88457,3.81879,6.52497e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.34051,63.5,11710.2
108.7,45.5114,N/A,0,27.4856,28.9345,8073.07,231453,34.5655,8.5553e+06,53.8345,1791.44,6.85706,3.82317,6.51808e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.33727,63.5,11637.2
108.8,45.5941,N/A,0,27.4596,28.9178,8033.68,231194,34.5822,8.5553e+06,53.9932,1794.68,6.82953,3.82756,6.51118e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.33403,63.5,11564.4
108.9,45.6768,N/A,0,27.4336,28.9011,7994.27,230934,34.5989,8.5553e+06,54.1523,1797.94,6.80197,3.83195,6.50425e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.33079,63.5,11491.7
109,45.7597,N/A,0,27.4077,28.8844,7954.85,230675,34.6156,8.5553e+06,54.3117,1801.19,6.77439,3.83636,6.49731e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.32757,63.5,11419.2
109.1,45.8426,N/A,0,27.3819,28.8676,7915.4,230416,34.6324,8.5553e+06,54.4715,1804.45,6.74678,3.84077,6.49033e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.32435,63.5,11346.8
109.2,45.9256,N/A,0,27.3561,28.8508,7875.95,230157,34.6492,8.5553e+06,54.6315,1807.72,6.71914,3.8452,6.48334e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.32113,63.5,11274.7
109.3,46.0086,N/A,0,27.3303,28.8339,7836.47,229897,34.6661,8.5553e+06,54.7919,1810.99,6.69148,3.84963,6.47632e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.31793,63.5,11202.7
109.4,46.0918,N/A,0,27.3046,28.8169,7796.99,229638,34.6831,8.5553e+06,54.9526,1814.26,6.66379,3.85408,6.46928e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.31472,63.5,11130.8
109.5,46.175,N/A,0,27.2789,28.7999,7757.49,229379,34.7001,8.5553e+06,55.1137,1817.54,6.63608,3.85854,6.46222e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.31153,63.5,11059.1
109.6,46.2583,N/A,0,27.2533,28.7829,7717.98,229120,34.7171,8.5553e+06,55.2751,1820.83,6.60834,3.863,6.45514e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.30834,63.5,10987.6
109.7,46.3417,N/A,0,27.2278,28.7658,7678.46,228860,34.7342,8.5553e+06,55.4368,1824.12,6.58057,3.86748,6.44803e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.30515,63.5,10916.3
109.8,46.4251,N/A,0,27.2022,28.7486,7638.93,228601,34.7514,8.5553e+06,55.5988,1827.41,6.55278,3.87197,6.4409e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.30198,63.5,10845.1
109.9,46.5086,N/A,0,27.1768,28.7314,7599.4,228342,34.7686,8.5553e+06,55.7612,1830.71,6.52496,3.87646,6.43374e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.29881,63.5,10774.1
110,46.5922,N/A,0,27.1513,28.7141,7559.86,228083,34.7859,8.5553e+06,55.9239,1834.01,6.49712,3.88097,6.42657e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.29564,63.5,10703.3
110.1,46.6759,N/A,0,27.1259,28.6968,7520.32,227823,34.8032,8.5553e+06,56.0869,1837.32,6.46925,3.88549,6.41936e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.29248,63.5,10632.7
110.2,46.7597,N/A,0,27.1006,28.6794,7480.77,227564,34.8206,8.5553e+06,56.2503,1840.63,6.44135,3.89002,6.41214e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.28933,63.5,10562.2
110.3,46.8435,N/A,0,27.0753,28.662,7441.23,227305,34.838,8.5553e+06,56.414,1843.95,6.41343,3.89455,6.40489e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.28618,63.5,10492
110.4,46.9275,N/A,0,27.0501,28.6445,7401.68,227046,34.8555,8.5553e+06,56.578,1847.27,6.38548,3.8991,6.39762e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.28304,63.5,10421.9
110.5,47.0115,N/A,0,27.0249,28.627,7362.14,226786,34.873,8.5553e+06,56.7423,1850.59,6.35751,3.90366,6.39032e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.2799,63.5,10351.9
110.6,47.0956,N/A,0,26.9997,28.6094,7322.6,226527,34.8906,8.5553e+06,56.907,1853.93,6.32951,3.90823,6.383e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.27678,63.5,10282.2
110.7,47.1797,N/A,0,26.9746,28.5917,7283.06,226268,34.9083,8.5553e+06,57.0721,1857.26,6.30148,3.91281,6.37566e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.27365,63.5,10212.7
110.8,47.264,N/A,0,26.9495,28.574,7243.53,226009,34.926,8.5553e+06,57.2374,1860.6,6.27343,3.9174,6.36829e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.27054,63.5,10143.3
110.9,47.3483,N/A,0,26.9245,28.5562,7204,225749,34.9438,8.5553e+06,57.4031,1863.95,6.24535,3.92201,6.3609e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.26742,63.5,10074.1
111,47.4327,N/A,0,26.8995,28.5384,7164.49,225490,34.9616,8.5553e+06,57.5691,1867.3,6.21724,3.92662,6.35349e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.26432,63.5,10005.2
111.1,47.5171,N/A,0,26.8746,28.5205,7075.26,225231,34.9795,8.5553e+06,57.7355,1870.65,6.18911,3.93124,6.34605e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.26122,63.5,9867.02
111.2,47.6017,N/A,0,26.8497,28.5026,6985.56,224972,34.9974,8.5553e+06,57.9022,1874.01,6.16095,3.93587,6.33858e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.25639,63.5,9721.13
111.3,47.6863,N/A,0,26.8249,28.4846,6896.42,224712,35.0154,8.5553e+06,58.0692,1877.38,6.13277,3.94052,6.33109e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.25154,63.5,9576.45
111.4,47.771,N/A,0,26.8001,28.4666,6807.87,224453,35.0334,8.5553e+06,58.2366,1880.74,6.10456,3.94517,6.32358e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.2467,63.5,9433.15
111.5,47.8558,N/A,0,26.7753,28.4485,6719.89,224194,35.0515,8.5553e+06,58.4043,1884.12,6.07632,3.94984,6.31604e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.24187,63.5,9291.22
111.6,47.9407,N/A,0,26.7506,28.4303,6632.49,223935,35.0697,8.5553e+06,58.5723,1887.5,6.04805,3.95452,6.30848e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.23705,63.5,9150.66
111.7,48.0257,N/A,0,26.726,28.4121,6545.67,223675,35.0879,8.5553e+06,58.7407,1890.88,6.01976,3.95921,6.30089e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.23224,63.5,9011.46
111.8,48.1107,N/A,0,26.7013,28.3938,6459.44,223416,35.1062,8.5553e+06,58.9094,1894.27,5.99572,3.96391,6.29328e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.22744,63.5,8873.63
111.9,48.1958,N/A,0,26.6768,28.3755,6373.8,223157,35.1245,8.5553e+06,59.0785,1897.66,5.98155,3.96862,6.28564e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.22265,63.5,8737.15
112,48.281,N/A,0,26.6522,28.3571,6288.75,222898,35.1429,8.5553e+06,59.2479,1901.06,5.96737,3.97334,6.27798e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.21787,63.5,8602.03
112.1,48.3663,N/A,0,26.6278,28.3387,6204.29,222638,35.1613,8.5553e+06,59.4176,1904.47,5.95317,3.97807,6.27029e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.2131,63.5,8468.26
112.2,48.4516,N/A,0,26.6033,28.3202,6120.43,222379,35.1798,8.5553e+06,59.5877,1907.87,5.93896,3.98281,6.26257e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.20834,63.5,8335.84
112.3,48.5371,N/A,0,26.5789,28.3016,6037.17,222120,35.1984,8.5553e+06,59.7581,1911.29,5.92473,3.98757,6.25483e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.20359,63.5,8204.76
112.4,48.6226,N/A,0,26.5546,28.283,5954.52,221861,35.217,8.5553e+06,59.9289,1914.71,5.91049,3.99233,6.24707e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.19885,63.5,8075.03
112.5,48.7082,N/A,0,26.5303,28.2643,5872.46,221601,35.2357,8.5553e+06,60.1,1918.13,5.89624,3.99711,6.23928e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.19413,63.5,7946.63
112.6,48.7938,N/A,0,26.506,28.2456,5791.01,221342,35.2544,8.5553e+06,60.2715,1921.56,5.88197,4.0019,6.23146e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.18941,63.5,7819.56
112.7,48.8796,N/A,0,26.4818,28.2268,5710.17,221083,35.2732,8.5553e+06,60.4432,1924.99,5.8677,4.0067,6.22362e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.1847,63.5,7693.83
112.8,48.9654,N/A,0,26.4576,28.2079,5629.94,220824,35.2921,8.5553e+06,60.6154,1928.43,5.8534,4.01151,6.21575e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.18,63.5,7569.42
112.9,49.0513,N/A,0,26.4335,28.189,5550.33,220564,35.311,8.5553e+06,60.7879,1931.87,5.8391,4.01633,6.20786e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.17532,63.5,7446.33
113,49.1373,N/A,0,26.4094,28.17,5471.32,220305,35.33,8.5553e+06,60.9607,1935.32,5.82478,4.02117,6.19994e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.17064,63.5,7324.56
113.1,49.2234,N/A,0,26.3854,28.151,5392.94,220046,35.349,8.5553e+06,61.1338,1938.77,5.81045,4.02601,6.19199e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.16597,63.5,7204.1
113.2,49.3095,N/A,0,26.3614,28.1319,5315.17,219787,35.3681,8.5553e+06,61.3074,1942.23,5.7961,4.03087,6.18402e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.16132,63.5,7084.95
113.3,49.3958,N/A,0,26.3374,28.1127,5238.03,219527,35.3873,8.5553e+06,61.4812,1945.69,5.78174,4.03574,6.17602e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.15667,63.5,6967.1
113.4,49.4821,N/A,0,26.3135,28.0935,5161.5,219268,35.4065,8.5553e+06,61.6554,1949.16,5.76737,4.04062,6.16799e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.15203,63.5,6850.56
113.5,49.5685,N/A,0,26.2897,28.0742,5085.6,219009,35.4258,8.5553e+06,61.83,1952.63,5.75298,4.04551,6.15994e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.1474,63.5,6735.31
113.6,49.655,N/A,0,26.2659,28.0549,5010.33,218749,35.4451,8.5553e+06,62.0049,1956.11,5.73859,4.05041,6.15186e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.14279,63.5,6621.35
113.7,49.7415,N/A,0,26.2421,28.0355,4935.68,218490,35.4645,8.5553e+06,62.1801,1959.59,5.72417,4.05533,6.14375e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.13818,63.5,6508.67
113.8,49.8282,N/A,0,26.2184,28.016,4861.66,218231,35.484,8.5553e+06,62.3557,1963.08,5.70975,4.06026,6.13562e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.13358,63.5,6397.28
113.9,49.9149,N/A,0,26.1947,27.9965,4788.27,217972,35.5035,8.5553e+06,62.5316,1966.57,5.69531,4.06519,6.12746e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.12899,63.5,6287.16
114,50.0017,N/A,0,26.171,27.9769,4715.52,217712,35.5231,8.5553e+06,62.7079,1970.07,5.68085,4.07015,6.11927e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.12442,63.5,6178.31
114.1,50.0886,N/A,0,26.1474,27.9573,4643.39,217453,35.5427,8.5553e+06,62.8846,1973.58,5.66638,4.07511,6.11105e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.11985,63.5,6070.73
114.2,50.1755,N/A,0,26.1239,27.9376,4571.9,217194,35.5624,8.5553e+06,63.0615,1977.08,5.6519,4.08008,6.10281e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.11529,63.5,5964.41
114.3,50.2626,N/A,0,26.1003,27.9178,4501.05,216935,35.5822,8.5553e+06,63.2389,1980.6,5.63741,4.08507,6.09454e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.11074,63.5,5859.35
114.4,50.3497,N/A,0,26.0769,27.898,4430.83,216675,35.602,8.5553e+06,63.4166,1984.12,5.6229,4.09007,6.08624e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.1062,63.5,5755.53
114.5,50.4369,N/A,0,26.0534,27.8781,4361.25,216416,35.6219,8.5553e+06,63.5946,1987.64,5.60838,4.09508,6.07791e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.10167,63.5,5652.96
114.6,50.5242,N/A,0,26.0301,27.8581,4292.3,216157,35.6419,8.5553e+06,63.773,1991.17,5.59385,4.1001,6.06956e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.09715,63.5,5551.63
114.7,50.6116,N/A,0,26.0067,27.8381,4224,215898,35.6619,8.5553e+06,63.9518,1994.7,5.5793,4.10514,6.06118e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.09264,63.5,5451.54
114.8,50.6991,N/A,0,25.9834,27.818,4156.33,215638,35.682,8.5553e+06,64.1309,1998.24,5.56473,4.11018,6.05277e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.08814,63.5,5352.67
114.9,50.7866,N/A,0,25.9602,27.7978,4089.31,215379,35.7022,8.5553e+06,64.3103,2001.79,5.55016,4.11524,6.04433e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.08365,63.5,5255.02
115,50.8742,N/A,0,25.937,27.7776,4022.92,215120,35.7224,8.5553e+06,64.4901,2005.34,5.53557,4.12031,6.03586e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.07916,63.5,5158.6
115.1,50.9619,N/A,0,25.9138,27.7573,3957.18,214861,35.7427,8.5553e+06,64.6703,2008.89,5.52096,4.1254,6.02737e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.07469,63.5,5063.38
115.2,51.0497,N/A,0,25.8907,27.737,3892.08,214601,35.763,8.5553e+06,64.8508,2012.45,5.50635,4.1305,6.01885e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.07023,63.5,4969.36
115.3,51.1376,N/A,0,25.8676,27.7166,3827.62,214342,35.7834,8.5553e+06,65.0317,2016.02,5.49172,4.1356,6.01029e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.06577,63.5,4876.55
115.4,51.2255,N/A,0,25.8445,27.6961,3763.8,214083,35.8039,8.5553e+06,65.2129,2019.59,5.47707,4.14073,6.00171e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.06133,63.5,4784.93
115.5,51.3136,N/A,0,25.8215,27.6755,3700.63,213824,35.8245,8.5553e+06,65.3945,2023.16,5.46241,4.14586,5.9931e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.05689,63.5,4694.49
115.6,51.4017,N/A,0,25.7986,27.6549,3638.1,213564,35.8451,8.5553e+06,65.5764,2026.74,5.44774,4.15101,5.98446e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.05247,63.5,4605.24
115.7,51.4899,N/A,0,25.7757,27.6343,3576.21,213305,35.8657,8.5553e+06,65.7587,2030.33,5.43305,4.15617,5.97579e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.04805,63.5,4517.16
115.8,51.5782,N/A,0,25.7528,27.6135,3514.97,213046,35.8865,8.5553e+06,65.9414,2033.92,5.41835,4.16134,5.9671e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.04364,63.5,4430.24
115.9,51.6665,N/A,0,25.73,27.5927,3454.36,212787,35.9073,8.5553e+06,66.1244,2037.52,5.40364,4.16652,5.95837e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.03925,63.5,4344.49
116,51.755,N/A,0,25.7072,27.5718,3394.4,212527,35.9282,8.5553e+06,66.3077,2041.12,5.38891,4.17172,5.94961e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.03486,63.5,4259.89
116.1,51.8435,N/A,0,25.6844,27.5509,3335.09,212268,35.9491,8.5553e+06,66.4915,2044.73,5.37417,4.17693,5.94083e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.03048,63.5,4176.44
116.2,51.9321,N/A,0,25.6617,27.5299,3276.41,212009,35.9701,8.5553e+06,66.6756,2048.34,5.35942,4.18215,5.93201e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.02611,63.5,4094.13
116.3,52.0208,N/A,0,25.6391,27.5088,3218.37,211750,35.9912,8.5553e+06,66.86,2051.96,5.34465,4.18739,5.92317e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.02174,63.5,4012.95
116.4,52.1096,N/A,0,25.6165,27.4877,3160.98,211490,36.0123,8.5553e+06,67.0448,2055.58,5.32986,4.19264,5.91429e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.01739,63.5,3932.9
116.5,52.1985,N/A,0,25.5939,27.4665,3104.23,211231,36.0335,8.5553e+06,67.23,2059.21,5.31507,4.1979,5.90539e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.01305,63.5,3853.98
116.6,52.2874,N/A,0,25.5713,27.4452,3048.11,210972,36.0548,8.5553e+06,67.4156,2062.85,5.30026,4.20317,5.89645e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.00871,63.5,3776.16
116.7,52.3765,N/A,0,25.5489,27.4238,2992.64,210713,36.0762,8.5553e+06,67.6015,2066.49,5.28543,4.20846,5.88748e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.00439,63.5,3699.45
116.8,52.4656,N/A,0,25.5264,27.4024,2937.8,210453,36.0976,8.5553e+06,67.7877,2070.13,5.27059,4.21376,5.87849e+07,N/A,N/A,N/A,N/A,4.27765e+06,2.00007,63.5,3623.84
116.9,52.5548,N/A,0,25.504,27.3809,2883.6,210194,36.1191,8.5553e+06,67.9743,2073.78,5.25574,4.21908,5.86946e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.99576,63.5,3549.32
117,52.6441,N/A,0,25.4816,27.3594,2830.04,209935,36.1406,8.5553e+06,68.1613,2077.44,5.24087,4.2244,5.8604e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.99147,63.5,3475.89
117.1,52.7334,N/A,0,25.4593,27.3377,2777.11,209676,36.1623,8.5553e+06,68.3487,2081.1,5.22599,4.22975,5.85131e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.98718,63.5,3403.53
117.2,52.8229,N/A,0,25.437,27.3161,2724.81,209416,36.1839,8.5553e+06,68.5364,2084.76,5.2111,4.2351,5.84219e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.9829,63.5,3332.25
117.3,52.9124,N/A,0,25.4148,27.2943,2673.15,209157,36.2057,8.5553e+06,68.7245,2088.44,5.19619,4.24047,5.83304e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.97862,63.5,3262.02
117.4,53.002,N/A,0,25.3926,27.2725,2622.11,208898,36.2275,8.5553e+06,68.913,2092.11,5.18126,4.24585,5.82386e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.97436,63.5,3192.85
117.5,53.0917,N/A,0,25.3704,27.2506,2571.71,208639,36.2494,8.5553e+06,69.1018,2095.8,5.16633,4.25124,5.81465e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.97011,63.5,3124.73
117.6,53.1815,N/A,0,25.3483,27.2286,2521.94,208379,36.2714,8.5553e+06,69.291,2099.48,5.15138,4.25665,5.8054e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.96586,63.5,3057.65
117.7,53.2714,N/A,0,25.3262,27.2065,2472.79,208120,36.2935,8.5553e+06,69.4805,2103.18,5.13641,4.26207,5.79612e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.96162,63.5,2991.6
117.8,53.3614,N/A,0,25.3042,27.1844,2424.26,207861,36.3156,8.5553e+06,69.6704,2106.88,5.12143,4.26751,5.78682e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.95739,63.5,2926.57
117.9,53.4514,N/A,0,25.2822,27.1622,2376.36,207602,36.3378,8.5553e+06,69.8607,2110.58,5.10644,4.27296,5.77747e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.95318,63.5,2862.56
118,53.5416,N/A,0,25.2603,27.14,2329.08,207342,36.36,8.5553e+06,70.0514,2114.29,5.09143,4.27842,5.7681e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.94896,63.5,2799.56
118.1,53.6318,N/A,0,25.2384,27.1176,2282.42,207083,36.3824,8.5553e+06,70.2424,2118.01,5.07641,4.2839,5.7587e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.94476,63.5,2737.55
118.2,53.7221,N/A,0,25.2165,27.0952,2236.37,206824,36.4048,8.5553e+06,70.4338,2121.73,5.06137,4.28939,5.74926e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.94057,63.5,2676.54
118.3,53.8125,N/A,0,25.1947,27.0728,2190.94,206565,36.4272,8.5553e+06,70.6256,2125.46,5.04632,4.29489,5.73979e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.93638,63.5,2616.52
118.4,53.9029,N/A,0,25.1729,27.0502,2146.13,206305,36.4498,8.5553e+06,70.8177,2129.19,5.03126,4.30041,5.73029e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.93221,63.5,2557.47
118.5,53.9935,N/A,0,25.1511,27.0276,2101.92,206046,36.4724,8.5553e+06,71.0102,2132.93,5.01618,4.30594,5.72076e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.92804,63.5,2499.38
118.6,54.0841,N/A,0,25.1294,27.0049,2058.32,205787,36.4951,8.5553e+06,71.2031,2136.67,5.00108,4.31149,5.71119e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.92388,63.5,2442.26
118.7,54.1749,N/A,0,25.1078,26.9821,2015.33,205528,36.5179,8.5553e+06,71.3964,2140.42,4.98598,4.31705,5.70159e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.91973,63.5,2386.09
118.8,54.2657,N/A,0,25.0861,26.9593,1972.94,205268,36.5407,8.5553e+06,71.59,2144.18,4.97085,4.32262,5.69196e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.91559,63.5,2330.86
118.9,54.3566,N/A,0,25.0645,26.9364,1931.15,205009,36.5636,8.5553e+06,71.784,2147.94,4.95572,4.32821,5.68229e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.91145,63.5,2276.56
119,54.4476,N/A,0,25.043,26.9134,1889.95,204750,36.5866,8.5553e+06,71.9784,2151.7,4.94057,4.33381,5.67259e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.90733,63.5,2223.19
119.1,54.5387,N/A,0,25.0215,26.8903,1849.36,204491,36.6097,8.5553e+06,72.1732,2155.48,4.9254,4.33943,5.66286e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.90321,63.5,2170.74
119.2,54.6298,N/A,0,25,26.8672,1809.35,204231,36.6328,8.5553e+06,72.3683,2159.25,4.91022,4.34506,5.65309e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.8991,63.5,2119.2
119.3,54.7211,N/A,0,24.9786,26.844,1769.94,203972,36.656,8.5553e+06,72.5638,2163.04,4.89503,4.35071,5.64329e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.895,63.5,2068.56
119.4,54.8124,N/A,0,24.9572,26.8207,1731.11,203713,36.6793,8.5553e+06,72.7597,2166.82,4.87982,4.35637,5.63346e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.89091,63.5,2018.81
119.5,54.9038,N/A,0,24.9359,26.7973,1692.86,203454,36.7027,8.5553e+06,72.956,2170.62,4.8646,4.36204,5.62359e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.88682,63.5,1969.94
119.6,54.9953,N/A,0,24.9146,26.7738,1655.19,203194,36.7262,8.5553e+06,73.1526,2174.42,4.84936,4.36773,5.61369e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.88275,63.5,1921.95
119.7,55.0869,N/A,0,24.8933,26.7503,1618.11,202935,36.7497,8.5553e+06,73.3496,2178.23,4.83411,4.37344,5.60375e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.87868,63.5,1874.83
119.8,55.1786,N/A,0,24.8721,26.7267,1581.59,202676,36.7733,8.5553e+06,73.547,2182.04,4.81885,4.37916,5.59378e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.87462,63.5,1828.56
119.9,55.2704,N/A,0,24.851,26.7031,1545.65,202417,36.7969,8.5553e+06,73.7448,2185.86,4.80357,4.38489,5.58377e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.87057,63.5,1783.14
120,55.3622,N/A,0,24.8298,26.6793,1510.27,202157,36.8207,8.5553e+06,73.943,2189.68,4.78827,4.39064,5.57373e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.86653,63.5,1738.56
120.1,55.4542,N/A,0,24.8087,26.6555,1475.45,201898,36.8445,8.5553e+06,74.1415,2193.51,4.77296,4.3964,5.56366e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.86249,63.5,1694.81
120.2,55.5462,N/A,0,24.7877,26.6316,1441.2,201639,36.8684,8.5553e+06,74.3404,2197.34,4.75764,4.40218,5.55355e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.85846,63.5,1651.88
120.3,55.6383,N/A,0,24.7666,26.6076,1407.5,201380,36.8924,8.5553e+06,74.5397,2201.18,4.7423,4.40797,5.5434e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.85445,63.5,1609.77
120.4,55.7305,N/A,0,24.7457,26.5835,1374.35,201120,36.9165,8.5553e+06,74.7394,2205.03,4.72695,4.41378,5.53322e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.85044,63.5,1568.46
120.5,55.8228,N/A,0,24.7247,26.5594,1341.75,200861,36.9406,8.5553e+06,74.9395,2208.88,4.71158,4.41961,5.523e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.84643,63.5,1527.94
120.6,55.9152,N/A,0,24.7038,26.5351,1309.7,200602,36.9649,8.5553e+06,75.1399,2212.74,4.6962,4.42545,5.51275e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.84244,63.5,1488.21
120.7,56.0077,N/A,0,24.683,26.5108,1278.19,200343,36.9892,8.5553e+06,75.3408,2216.61,4.6808,4.4313,5.50246e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.83845,63.5,1449.26
120.8,56.1002,N/A,0,24.6622,26.4865,1247.21,200083,37.0135,8.5553e+06,75.542,2220.48,4.66539,4.43717,5.49214e+07,N/A,N/A,N/A,N/A,4.27765e+06,1.83447,63.5,1411.08
