
-8.74096	-0.06757	8.69497	0.146513	-8.65673	-0.223569	8.60826	0.300797	-8.56826	-0.377995	
-8.74563	-0.0675884	8.69962	0.146551	-8.66136	-0.223625	8.61286	0.300873	-8.57284	-0.37809	
-8.7503	-0.0676067	8.70426	0.146588	-8.66598	-0.223682	8.61746	0.300949	-8.57742	-0.378185	
-8.75498	-0.0676251	8.70892	0.146626	-8.67062	-0.223739	8.62207	0.301024	-8.582	-0.378279	
-8.75966	-0.0676434	8.71357	0.146664	-8.67525	-0.223795	8.62668	0.3011	-8.58659	-0.378374	
-8.76435	-0.0676616	8.71824	0.146701	-8.6799	-0.223852	8.63129	0.301175	-8.59119	-0.378468	
-8.76904	-0.0676799	8.7229	0.146739	-8.68454	-0.223908	8.63591	0.301251	-8.59579	-0.378562	
-8.77374	-0.0676981	8.72758	0.146777	-8.6892	-0.223964	8.64054	0.301326	-8.60039	-0.378656	
-8.77844	-0.0677163	8.73226	0.146814	-8.69385	-0.224021	8.64517	0.301401	-8.605	-0.37875	
-8.78315	-0.0677344	8.73694	0.146851	-8.69851	-0.224077	8.64981	0.301476	-8.60962	-0.378844	
-8.78786	-0.0677526	8.74163	0.146889	-8.70318	-0.224133	8.65445	0.301551	-8.61424	-0.378938	
-8.79258	-0.0677707	8.74632	0.146926	-8.70785	-0.224189	8.65909	0.301626	-8.61886	-0.379031	
-8.7973	-0.0677888	8.75102	0.146963	-8.71253	-0.224245	8.66375	0.3017	-8.62349	-0.379125	
-8.80203	-0.0678068	8.75572	0.147	-8.71721	-0.224301	8.6684	0.301775	-8.62813	-0.379218	
-8.80676	-0.0678248	8.76043	0.147038	-8.7219	-0.224357	8.67306	0.30185	-8.63276	-0.379312	
-8.8115	-0.0678428	8.76514	0.147075	-8.72659	-0.224413	8.67773	0.301924	-8.63741	-0.379405	
-8.81625	-0.0678608	8.76986	0.147112	-8.73129	-0.224468	8.6824	0.301998	-8.64206	-0.379498	
-8.82099	-0.0678788	8.77458	0.147149	-8.73599	-0.224524	8.68708	0.302073	-8.64671	-0.379591	
-8.82575	-0.0678967	8.77931	0.147186	-8.7407	-0.224579	8.69176	0.302147	-8.65137	-0.379683	
-8.83051	-0.0679146	8.78404	0.147223	-8.74541	-0.224635	8.69644	0.302221	-8.65604	-0.379776	
-8.83527	-0.0679324	8.78878	0.14726	-8.75013	-0.22469	8.70113	0.302295	-8.66071	-0.379869	
-8.84004	-0.0679503	8.79353	0.147296	-8.75485	-0.224746	8.70583	0.302369	-8.66538	-0.379961	
-8.84481	-0.0679681	8.79827	0.147333	-8.75958	-0.224801	8.71053	0.302443	-8.67006	-0.380053	
-8.84959	-0.0679859	8.80303	0.14737	-8.76431	-0.224856	8.71524	0.302516	-8.67474	-0.380145	
-8.85437	-0.0680036	8.80779	0.147406	-8.76905	-0.224911	8.71995	0.30259	-8.67943	-0.380238	
-8.85916	-0.0680213	8.81255	0.147443	-8.77379	-0.224966	8.72467	0.302663	-8.68413	-0.38033	
-8.86396	-0.0680391	8.81732	0.14748	-8.77854	-0.225021	8.72939	0.302737	-8.68883	-0.380421	
-8.86876	-0.0680567	8.82209	0.147516	-8.7833	-0.225076	8.73412	0.30281	-8.69353	-0.380513	
-8.87356	-0.0680744	8.82687	0.147553	-8.78805	-0.225131	8.73885	0.302883	-8.69824	-0.380605	
-8.87837	-0.068092	8.83166	0.147589	-8.79282	-0.225186	8.74358	0.302956	-8.70296	-0.380696	
-8.88319	-0.0681096	8.83645	0.147625	-8.79759	-0.22524	8.74833	0.303029	-8.70768	-0.380788	
-8.88801	-0.0681272	8.84124	0.147662	-8.80236	-0.225295	8.75307	0.303102	-8.7124	-0.380879	
-8.89283	-0.0681447	8.84604	0.147698	-8.80714	-0.225349	8.75783	0.303175	-8.71713	-0.38097	
-8.89767	-0.0681622	8.85085	0.147734	-8.81193	-0.225404	8.76258	0.303248	-8.72187	-0.381061	
-8.9025	-0.0681797	8.85566	0.14777	-8.81672	-0.225458	8.76735	0.303321	-8.72661	-0.381152	
-8.90734	-0.0681971	8.86048	0.147806	-8.82151	-0.225512	8.77211	0.303393	-8.73136	-0.381243	
-8.91219	-0.0682146	8.8653	0.147842	-8.82631	-0.225567	8.77689	0.303466	-8.73611	-0.381333	
-8.91704	-0.068232	8.87013	0.147878	-8.83112	-0.225621	8.78167	0.303538	-8.74086	-0.381424	
-8.9219	-0.0682494	8.87496	0.147914	-8.83593	-0.225675	8.78645	0.30361	-8.74563	-0.381514	
-8.92676	-0.0682667	8.87979	0.14795	-8.84074	-0.225729	8.79124	0.303682	-8.75039	-0.381605	
-8.93163	-0.068284	8.88464	0.147986	-8.84556	-0.225783	8.79603	0.303754	-8.75516	-0.381695	
-8.9365	-0.0683013	8.88948	0.148022	-8.85039	-0.225837	8.80083	0.303826	-8.75994	-0.381785	
-8.94138	-0.0683186	8.89434	0.148058	-8.85522	-0.225891	8.80564	0.303898	-8.76472	-0.381875	
-8.94627	-0.0683358	8.8992	0.148093	-8.86006	-0.225944	8.81045	0.30397	-8.76951	-0.381965	
-8.95116	-0.068353	8.90406	0.148129	-8.8649	-0.225998	8.81526	0.304042	-8.7743	-0.382055	
-8.95605	-0.0683702	8.90893	0.148165	-8.86975	-0.226052	8.82008	0.304113	-8.7791	-0.382144	
-8.96095	-0.0683874	8.9138	0.1482	-8.8746	-0.226105	8.82491	0.304185	-8.7839	-0.382234	
-8.96586	-0.0684045	8.91868	0.148236	-8.87946	-0.226159	8.82974	0.304256	-8.78871	-0.382323	
-8.97077	-0.0684216	8.92357	0.148271	-8.88432	-0.226212	8.83457	0.304328	-8.79353	-0.382412	
-8.97568	-0.0684387	8.92846	0.148307	-8.88919	-0.226265	8.83942	0.304399	-8.79834	-0.382502	
-8.9806	-0.0684557	8.93335	0.148342	-8.89406	-0.226319	8.84426	0.30447	-8.80317	-0.382591	
-8.98553	-0.0684728	8.93825	0.148377	-8.89894	-0.226372	8.84912	0.304541	-8.808	-0.38268	
-8.99046	-0.0684898	8.94316	0.148413	-8.90383	-0.226425	8.85397	0.304612	-8.81283	-0.382768	
-8.9954	-0.0685067	8.94807	0.148448	-8.90872	-0.226478	8.85884	0.304683	-8.81767	-0.382857	
-9.00034	-0.0685237	8.95299	0.148483	-8.91361	-0.226531	8.8637	0.304754	-8.82252	-0.382946	
-9.00529	-0.0685406	8.95791	0.148518	-8.91852	-0.226584	8.86858	0.304824	-8.82737	-0.383034	
-9.01025	-0.0685575	8.96284	0.148553	-8.92342	-0.226636	8.87346	0.304895	-8.83223	-0.383123	
-9.01521	-0.0685743	8.96777	0.148588	-8.92833	-0.226689	8.87834	0.304966	-8.83709	-0.383211	
-9.02017	-0.0685912	8.97271	0.148623	-8.93325	-0.226742	8.88323	0.305036	-8.84195	-0.383299	
-9.02514	-0.068608	8.97766	0.148658	-8.93817	-0.226794	8.88812	0.305106	-8.84683	-0.383387	
-9.03012	-0.0686247	8.9826	0.148693	-8.9431	-0.226847	8.89302	0.305176	-8.8517	-0.383475	
-9.0351	-0.0686415	8.98756	0.148728	-8.94803	-0.226899	8.89793	0.305247	-8.85659	-0.383563	
-9.04009	-0.0686582	8.99252	0.148762	-8.95297	-0.226952	8.90284	0.305317	-8.86148	-0.38365	
-9.04508	-0.0686749	8.99749	0.148797	-8.95792	-0.227004	8.90776	0.305386	-8.86637	-0.383738	
-9.05008	-0.0686916	9.00246	0.148832	-8.96287	-0.227056	8.91268	0.305456	-8.87127	-0.383825	
-9.05508	-0.0687082	9.00744	0.148866	-8.96782	-0.227108	8.91761	0.305526	-8.87617	-0.383913	
-9.06009	-0.0687248	9.01242	0.148901	-8.97278	-0.227161	8.92254	0.305596	-8.88108	-0.384	
-9.0651	-0.0687414	9.01741	0.148936	-8.97775	-0.227213	8.92748	0.305665	-8.886	-0.384087	
-9.07012	-0.068758	9.0224	0.14897	-8.98272	-0.227264	8.93242	0.305735	-8.89092	-0.384174	
-9.07515	-0.0687745	9.0274	0.149004	-8.9877	-0.227316	8.93737	0.305804	-8.89585	-0.384261	
-9.08018	-0.068791	9.0324	0.149039	-8.99268	-0.227368	8.94233	0.305873	-8.90078	-0.384347	
-9.08522	-0.0688075	9.03741	0.149073	-8.99767	-0.22742	8.94729	0.305943	-8.90571	-0.384434	
-9.09026	-0.0688239	9.04243	0.149107	-9.00266	-0.227472	8.95225	0.306012	-8.91066	-0.384521	
-9.09531	-0.0688403	9.04745	0.149142	-9.00766	-0.227523	8.95722	0.306081	-8.91561	-0.384607	
-9.10036	-0.0688567	9.05248	0.149176	-9.01267	-0.227575	8.9622	0.30615	-8.92056	-0.384693	
-9.10542	-0.0688731	9.05751	0.14921	-9.01768	-0.227626	8.96718	0.306218	-8.92552	-0.384779	
-9.11048	-0.0688894	9.06255	0.149244	-9.02269	-0.227677	8.97217	0.306287	-8.93048	-0.384865	
-9.11555	-0.0689057	9.06759	0.149278	-9.02772	-0.227729	8.97717	0.306356	-8.93545	-0.384951	
-9.12063	-0.068922	9.07264	0.149312	-9.03274	-0.22778	8.98216	0.306424	-8.94043	-0.385037	
-9.12571	-0.0689383	9.0777	0.149346	-9.03778	-0.227831	8.98717	0.306493	-8.94541	-0.385123	
-9.1308	-0.0689545	9.08276	0.14938	-9.04281	-0.227882	8.99218	0.306561	-8.9504	-0.385209	
-9.13589	-0.0689707	9.08782	0.149413	-9.04786	-0.227933	8.99719	0.306629	-8.95539	-0.385294	
-9.14099	-0.0689869	9.0929	0.149447	-9.05291	-0.227984	9.00222	0.306697	-8.96039	-0.385379	
-9.1461	-0.069003	9.09797	0.149481	-9.05796	-0.228035	9.00724	0.306766	-8.96539	-0.385465	
-9.15121	-0.0690191	9.10306	0.149515	-9.06302	-0.228086	9.01228	0.306833	-8.9704	-0.38555	
-9.15632	-0.0690352	9.10815	0.149548	-9.06809	-0.228137	9.01731	0.306901	-8.97542	-0.385635	
-9.16144	-0.0690513	9.11324	0.149582	-9.07316	-0.228187	9.02236	0.306969	-8.98044	-0.38572	
-9.16657	-0.0690673	9.11834	0.149615	-9.07824	-0.228238	9.02741	0.307037	-8.98546	-0.385805	
-9.1717	-0.0690833	9.12345	0.149649	-9.08332	-0.228288	9.03246	0.307104	-8.99049	-0.385889	
-9.17684	-0.0690993	9.12856	0.149682	-9.08841	-0.228339	9.03752	0.307172	-8.99553	-0.385974	
-9.18199	-0.0691153	9.13368	0.149716	-9.09351	-0.228389	9.04259	0.307239	-9.00057	-0.386058	
-9.18714	-0.0691312	9.1388	0.149749	-9.09861	-0.22844	9.04766	0.307307	-9.00562	-0.386143	
-9.1923	-0.0691471	9.14393	0.149782	-9.10372	-0.22849	9.05274	0.307374	-9.01068	-0.386227	
-9.19746	-0.069163	9.14906	0.149815	-9.10883	-0.22854	9.05782	0.307441	-9.01574	-0.386311	
-9.20262	-0.0691788	9.1542	0.149849	-9.11395	-0.22859	9.06291	0.307508	-9.0208	-0.386395	
-9.2078	-0.0691946	9.15935	0.149882	-9.11907	-0.22864	9.06801	0.307575	-9.02587	-0.386479	
-9.21298	-0.0692104	9.1645	0.149915	-9.1242	-0.22869	9.07311	0.307642	-9.03095	-0.386563	
-9.21816	-0.0692262	9.16966	0.149948	-9.12933	-0.22874	9.07822	0.307709	-9.03603	-0.386646	
-9.22335	-0.0692419	9.17482	0.149981	-9.13448	-0.22879	9.08333	0.307775	-9.04112	-0.38673	
-9.22855	-0.0692576	9.17999	0.150014	-9.13962	-0.228839	9.08845	0.307842	-9.04622	-0.386813	
-9.23375	-0.0692733	9.18517	0.150047	-9.14477	-0.228889	9.09357	0.307909	-9.05132	-0.386897	
-9.23896	-0.0692889	9.19035	0.15008	-9.14993	-0.228939	9.0987	0.307975	-9.05642	-0.38698	
-9.24418	-0.0693046	9.19554	0.150112	-9.1551	-0.228988	9.10383	0.308041	-9.06153	-0.387063	
-9.2494	-0.0693201	9.20073	0.150145	-9.16027	-0.229038	9.10898	0.308108	-9.06665	-0.387146	
-9.25462	-0.0693357	9.20593	0.150178	-9.16544	-0.229087	9.11412	0.308174	-9.07177	-0.387229	
-9.25986	-0.0693513	9.21113	0.15021	-9.17063	-0.229136	9.11928	0.30824	-9.0769	-0.387312	
-9.26509	-0.0693668	9.21635	0.150243	-9.17581	-0.229186	9.12443	0.308306	-9.08204	-0.387394	
-9.27034	-0.0693823	9.22156	0.150275	-9.18101	-0.229235	9.1296	0.308372	-9.08718	-0.387477	
-9.27559	-0.0693977	9.22678	0.150308	-9.18621	-0.229284	9.13477	0.308437	-9.09233	-0.387559	
-9.28084	-0.0694131	9.23201	0.15034	-9.19141	-0.229333	9.13994	0.308503	-9.09748	-0.387642	
-9.28611	-0.0694285	9.23725	0.150373	-9.19662	-0.229382	9.14513	0.308569	-9.10264	-0.387724	
-9.29137	-0.0694439	9.24249	0.150405	-9.20184	-0.229431	9.15031	0.308634	-9.1078	-0.387806	
-9.29665	-0.0694593	9.24773	0.150437	-9.20706	-0.22948	9.15551	0.3087	-9.11297	-0.387888	
-9.30193	-0.0694746	9.25299	0.15047	-9.21229	-0.229529	9.16071	0.308765	-9.11814	-0.38797	
-9.30721	-0.0694899	9.25824	0.150502	-9.21753	-0.229577	9.16591	0.30883	-9.12333	-0.388052	
-9.31251	-0.0695051	9.26351	0.150534	-9.22277	-0.229626	9.17113	0.308895	-9.12851	-0.388133	
-9.3178	-0.0695204	9.26878	0.150566	-9.22801	-0.229674	9.17634	0.30896	-9.13371	-0.388215	
-9.32311	-0.0695356	9.27405	0.150598	-9.23327	-0.229723	9.18157	0.309025	-9.13891	-0.388296	
-9.32842	-0.0695508	9.27934	0.15063	-9.23853	-0.229771	9.1868	0.30909	-9.14411	-0.388377	
-9.33373	-0.0695659	9.28462	0.150662	-9.24379	-0.22982	9.19203	0.309155	-9.14932	-0.388459	
-9.33906	-0.069581	9.28992	0.150694	-9.24906	-0.229868	9.19727	0.30922	-9.15454	-0.38854	
-9.34438	-0.0695961	9.29522	0.150726	-9.25434	-0.229916	9.20252	0.309284	-9.15976	-0.388621	
-9.34972	-0.0696112	9.30052	0.150758	-9.25962	-0.229964	9.20777	0.309349	-9.16499	-0.388702	
-9.35506	-0.0696263	9.30584	0.150789	-9.26491	-0.230012	9.21303	0.309413	-9.17022	-0.388782	
-9.3604	-0.0696413	9.31115	0.150821	-9.27021	-0.23006	9.2183	0.309477	-9.17547	-0.388863	
-9.36576	-0.0696563	9.31648	0.150853	-9.27551	-0.230108	9.22357	0.309542	-9.18071	-0.388944	
-9.37112	-0.0696712	9.32181	0.150884	-9.28081	-0.230156	9.22885	0.309606	-9.18597	-0.389024	
-9.37648	-0.0696862	9.32715	0.150916	-9.28613	-0.230204	9.23413	0.30967	-9.19122	-0.389104	
-9.38185	-0.0697011	9.33249	0.150947	-9.29145	-0.230252	9.23942	0.309734	-9.19649	-0.389185	
-9.38723	-0.0697159	9.33784	0.150979	-9.29677	-0.230299	9.24471	0.309798	-9.20176	-0.389265	
-9.39261	-0.0697308	9.34319	0.15101	-9.3021	-0.230347	9.25002	0.309862	-9.20704	-0.389345	
-9.398	-0.0697456	9.34855	0.151042	-9.30744	-0.230394	9.25532	0.309925	-9.21232	-0.389425	
-9.4034	-0.0697604	9.35392	0.151073	-9.31278	-0.230442	9.26064	0.309989	-9.21761	-0.389504	
-9.4088	-0.0697752	9.35929	0.151104	-9.31813	-0.230489	9.26596	0.310052	-9.2229	-0.389584	
-9.41421	-0.0697899	9.36467	0.151136	-9.32349	-0.230537	9.27128	0.310116	-9.22821	-0.389664	
-9.41962	-0.0698046	9.37006	0.151167	-9.32885	-0.230584	9.27662	0.310179	-9.23351	-0.389743	
-9.42504	-0.0698193	9.37545	0.151198	-9.33422	-0.230631	9.28195	0.310242	-9.23883	-0.389822	
